,age,dailyrate,distancefromhome,education,employeecount,employeenumber,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,numberchildren
1004,33,848.5079365079365,9,4,1,1005,1,106.06349206349206,3,2,1,,17818.67,0,17,3.0,1,0,6.0,3,3.0,5,,0,3,,1990,82240.0,
1005,31,269.2857142857143,15,3,1,1006,3,,3,1,3,,5655.0,1,12,3.0,3,1,,5,2.0,2,,2,2,,1992,26100.0,
1006,37,591.2936507936508,25,2,1,1007,3,73.91170634920636,2,2,4,4775.83,12417.17,7,13,3.0,3,2,9.0,2,3.0,6,,1,3,4775.83,1986,57310.0,
1007,27,261.96031746031747,6,3,1,1008,4,32.745039682539684,2,1,3,,5501.17,1,13,,3,1,4.0,0,3.0,4,2.0,2,2,,1996,25390.0,
1008,35,245.1428571428572,4,4,1,1009,4,30.642857142857142,2,1,4,,5148.0,1,13,3.0,2,1,2.0,2,4.0,2,,2,2,,1988,23760.0,
1009,56,1973.9841269841268,4,4,1,1010,4,246.74801587301585,3,5,1,15943.72,41453.67,4,13,3.0,4,1,28.0,2,3.0,5,,4,2,15943.72,1967,191324.62,
1010,45,290.03550973654063,7,3,1,1011,1,,3,1,3,2342.59,6090.75,4,19,3.0,3,1,,2,,3,,0,2,2342.59,1978,28111.13,
1011,20,290.03550973654063,3,3,1,1012,1,,2,1,3,2342.59,6090.75,1,12,3.0,1,0,2.0,2,2.0,2,,1,2,2342.59,2003,28111.13,
1012,50,1582.7713464696226,2,3,1,1013,4,,3,4,1,12783.92,33238.2,2,22,4.0,3,1,,3,,2,,2,2,12783.92,1973,153407.07,
1013,46,1968.6746031746031,15,2,1,1014,4,,3,5,2,,41342.17,5,11,3.0,1,1,25.0,2,3.0,4,,0,3,,1977,190810.0,
1014,32,283.0079365079365,13,3,1,1015,3,,2,1,2,,5943.17,1,20,4.0,3,1,2.0,2,3.0,2,,2,2,,1991,27430.0,
1015,35,1032.4872861766066,8,2,1,1016,3,,2,3,4,8339.32,21682.23,4,11,3.0,2,1,16.0,6,2.0,13,,4,12,8339.32,1988,100071.84,
1016,29,387.936507936508,1,3,1,1017,1,48.49206349206349,3,1,4,3133.33,8146.67,1,15,3.0,1,3,3.0,5,,3,,1,2,3133.33,1994,37600.0,
1017,21,290.03550973654063,10,2,1,1018,1,,2,1,3,2342.59,6090.75,1,20,4.0,3,0,2.0,2,1.0,2,,2,2,2342.59,2002,,
1018,34,468.2063492063493,2,3,1,1019,3,,3,2,1,3781.67,9832.33,0,12,3.0,4,0,4.0,3,3.0,3,,0,2,3781.67,1989,45380.0,
1019,28,290.03550973654063,1,4,1,1020,4,,3,1,3,2342.59,6090.75,0,11,3.0,3,0,,2,2.0,4,,0,2,2342.59,1995,28111.13,
1020,35,290.03550973654063,6,1,1,1021,3,36.25443871706758,3,1,3,2342.59,6090.75,0,14,,4,0,4.0,3,3.0,3,,2,2,2342.59,1988,28111.13,
1021,28,398.97619047619054,2,3,1,1022,4,,2,1,4,,8378.5,1,12,3.0,2,1,,2,3.0,2,,2,2,,1995,38670.0,
1022,28,214.60317460317464,1,3,1,1023,4,26.82539682539683,3,1,1,1733.33,4506.67,2,11,3.0,2,0,5.0,2,2.0,3,,1,2,1733.33,1995,20800.0,
1023,25,216.25396825396828,1,3,1,1024,4,,3,1,2,,4541.33,1,18,3.0,4,0,,3,2.0,2,,2,1,,1998,20960.0,
1024,58,290.03550973654063,23,4,1,1025,1,,3,1,3,2342.59,6090.75,1,12,3.0,4,2,,3,3.0,2,,2,2,2342.59,1965,28111.13,
1025,39,402.7936507936508,23,3,1,1026,3,,3,1,1,3253.33,8458.67,0,13,3.0,1,0,6.0,2,3.0,5,,0,3,3253.33,1984,39040.0,
1026,30,477.3888888888889,6,3,1,1027,1,,2,2,4,3855.83,10025.17,0,12,3.0,1,1,10.0,6,3.0,9,,6,7,3855.83,1993,46270.0,
1027,50,1582.7713464696226,-46,3,1,1028,46,,3,4,1,12783.92,33238.2,4,11,3.0,2,0,,2,,3,,1,2,12783.92,1973,153407.07,
1028,41,556.2566609977324,10,2,1,1029,3,69.53208262471655,1,2,2,,11681.39,1,13,3.0,1,0,19.0,4,3.0,19,,11,9,,1982,53914.11,
1029,31,237.5079365079365,1,3,1,1030,4,,3,1,2,1918.33,4987.67,1,11,3.0,1,0,,2,4.0,3,,2,2,1918.33,1992,23020.0,
1030,44,290.03550973654063,3,3,1,1031,1,,3,1,1,2342.59,6090.75,4,12,,3,0,10.0,4,4.0,3,,1,2,2342.59,1979,,
1031,40,290.03550973654063,16,2,1,1032,3,,3,1,3,2342.59,6090.75,9,16,3.0,2,1,6.0,0,3.0,4,,0,0,2342.59,1983,,
1032,25,290.03550973654063,19,1,1,1033,4,,3,1,4,2342.59,6090.75,3,11,3.0,3,3,,6,2.0,3,,1,2,2342.59,1998,28111.13,
1033,40,290.03550973654063,1,4,1,1034,2,36.25443871706758,3,1,2,2342.59,6090.75,3,22,4.0,3,1,7.0,3,3.0,4,,0,3,2342.59,1983,28111.13,
1034,51,1582.7713464696226,11,2,1,1035,4,,2,4,2,12783.92,33238.2,3,16,3.0,2,0,,1,2.0,5,,0,3,12783.92,1972,153407.07,
1035,27,523.1984126984128,2,1,1,1036,4,65.3998015873016,1,2,4,,10987.17,3,20,4.0,2,0,,3,3.0,6,,0,0,,1996,50710.0,
1036,35,556.2566609977324,18,4,1,1037,4,,3,2,3,4492.84,11681.39,0,18,3.0,3,1,5.0,0,2.0,4,,3,2,4492.84,1988,53914.11,
1037,38,290.03550973654063,7,3,1,1038,4,36.25443871706758,4,1,3,2342.59,6090.75,1,11,3.0,4,3,4.0,2,3.0,4,,0,3,2342.59,1985,28111.13,
1038,31,556.2566609977324,22,4,1,1039,4,,3,2,3,,11681.39,1,15,3.0,4,2,10.0,3,2.0,10,,6,7,,1992,53914.11,
1039,51,1093.2380952380952,2,3,1,1040,2,,3,3,2,8830.0,22958.0,2,11,3.0,2,0,14.0,5,3.0,4,,3,2,8830.0,1972,,
1040,41,564.0555555555557,22,3,1,1041,4,70.50694444444446,3,2,4,4555.83,11845.17,3,14,3.0,1,2,12.0,4,2.0,6,,3,3,4555.83,1982,54670.0,
1041,32,556.2566609977324,2,1,1,1042,3,,3,2,2,,11681.39,0,13,3.0,1,3,4.0,3,2.0,3,,1,2,,1991,53914.11,
1042,25,556.2566609977324,18,1,1,1043,1,,4,2,3,4492.84,11681.39,2,11,3.0,2,0,6.0,3,2.0,3,,1,2,4492.84,1998,,
1043,27,595.2142857142857,10,3,1,1044,4,74.40178571428571,2,2,4,4807.5,12499.5,1,11,3.0,4,0,,3,3.0,6,2.0,4,4,4807.5,1996,57690.0,
1044,27,247.0,-22,4,1,1045,4,,3,1,3,1995.0,5187.0,1,13,,4,0,8.0,2,3.0,8,,7,7,1995.0,1996,23940.0,
1045,37,374.4206349206349,11,3,1,1046,1,,3,1,3,,7862.83,4,18,3.0,1,0,8.0,6,3.0,3,,0,2,,1986,36290.0,
1046,35,965.9206349206348,18,2,1,1047,3,,3,3,4,,20284.33,2,11,3.0,3,0,10.0,2,3.0,2,,2,2,,1988,93620.0,
1047,25,333.1507936507937,1,3,1,1048,1,,3,1,4,2690.83,6996.17,4,11,3.0,2,1,7.0,2,2.0,3,,0,2,2690.83,1998,32290.0,
1048,30,556.2566609977324,7,4,1,1049,4,,3,2,1,,11681.39,7,14,3.0,2,2,,3,3.0,3,,0,2,,1993,53914.11,
1049,31,1694.3333333333333,8,5,1,1050,1,,3,4,2,13685.0,35581.0,3,11,3.0,3,0,,3,4.0,3,,1,0,13685.0,1992,164220.0,
1050,36,582.6269841269842,16,4,1,1051,3,,2,2,1,4705.83,12235.17,4,13,3.0,1,2,11.0,3,2.0,3,,0,2,4705.83,1987,,
1051,25,453.968253968254,9,2,1,1052,1,,2,1,1,,9533.33,3,12,3.0,1,0,6.0,2,3.0,3,,2,2,,1998,44000.0,
1052,56,213.15873015873007,1,2,1,1053,1,,3,1,1,1721.67,4476.33,2,22,4.0,4,1,5.0,3,4.0,3,,1,0,1721.67,1967,20660.0,
1053,41,290.03550973654063,5,5,1,1054,2,36.25443871706758,4,1,3,2342.59,6090.75,2,12,3.0,1,0,7.0,5,,4,,0,3,2342.59,1982,28111.13,
1054,31,290.03550973654063,8,2,1,1055,4,,4,1,2,,6090.75,9,18,,4,0,8.0,3,3.0,3,,0,2,,1992,28111.13,
1055,31,290.03550973654063,2,3,1,1056,2,,3,1,4,,6090.75,6,13,3.0,3,1,7.0,2,1.0,2,2.0,2,2,,1992,28111.13,
1056,48,566.015873015873,7,3,1,1057,3,,3,2,1,4571.67,11886.33,4,11,3.0,1,3,,3,3.0,2,,2,2,4571.67,1975,,
1057,34,290.03550973654063,9,4,1,1058,1,,3,1,3,2342.59,6090.75,1,15,3.0,4,0,2.0,0,3.0,2,,2,2,2342.59,1989,,
1058,44,326.23809523809524,5,3,1,1059,3,,2,1,3,2635.0,6851.0,3,14,3.0,4,0,7.0,5,3.0,5,,0,3,2635.0,1979,,
1059,49,686.2142857142858,5,4,1,1060,1,,3,2,3,5542.5,14410.5,2,14,,2,1,20.0,0,2.0,3,,1,2,5542.5,1974,66510.0,
1060,44,352.8571428571429,20,3,1,1061,4,44.10714285714286,3,1,2,2850.0,7410.0,1,13,3.0,3,0,6.0,3,2.0,5,,1,3,2850.0,1979,34200.0,
1061,28,300.13492063492066,1,3,1,1062,1,,3,1,3,2424.17,6302.83,3,15,3.0,4,1,5.0,3,4.0,3,,1,2,2424.17,1995,29090.0,
1062,44,1032.4872861766066,2,1,1,1063,2,,3,3,3,8339.32,21682.23,5,18,,2,0,16.0,2,2.0,2,,2,2,8339.32,1979,,
1063,55,556.2566609977324,4,4,1,1064,4,,3,2,3,4492.84,11681.39,0,16,3.0,2,0,4.0,2,3.0,3,,1,2,4492.84,1968,53914.11,
1064,28,505.3492063492064,7,3,1,1065,3,,3,2,1,4081.67,10612.33,0,14,3.0,4,0,5.0,5,3.0,4,,1,3,4081.67,1995,48980.0,
1065,49,556.2566609977324,-45,2,1,1066,45,69.53208262471655,2,2,1,,11681.39,4,25,4.0,1,1,10.0,3,3.0,3,,1,2,,1974,53914.11,
1066,29,328.09523809523813,2,1,1,1067,4,41.011904761904766,3,1,2,2650.0,6890.0,0,13,3.0,3,3,,3,3.0,3,,0,2,2650.0,1994,31800.0,
1067,32,1160.095238095238,10,3,1,1068,3,145.01190476190476,3,3,4,,24362.0,2,25,,2,0,10.0,5,4.0,5,,0,0,,1991,112440.0,
1068,31,290.03550973654063,3,3,1,1069,4,36.25443871706758,3,1,3,,6090.75,1,12,3.0,1,0,7.0,2,,7,,7,7,,1992,28111.13,
1069,40,419.8174603174604,-43,2,1,1070,4,,3,2,4,3390.83,8816.17,3,18,3.0,3,0,8.0,2,3.0,2,,2,2,3390.83,1983,,
1070,36,290.03550973654063,2,4,1,1071,3,,3,1,4,2342.59,6090.75,3,21,4.0,4,0,7.0,3,2.0,3,,1,2,2342.59,1987,28111.13,
1071,33,659.4920634920635,8,4,1,1072,1,82.43650793650794,3,2,1,5326.67,13849.33,2,13,3.0,4,1,,6,1.0,2,,2,2,5326.67,1990,63920.0,
1072,30,1032.4872861766066,-14,4,1,1073,14,,3,3,2,8339.32,21682.23,3,12,3.0,2,1,9.0,3,3.0,4,,1,3,8339.32,1993,,
1073,38,500.9126984126984,2,3,1,1074,3,,3,2,2,4045.83,10519.17,4,11,3.0,1,2,,2,3.0,5,,1,4,4045.83,1985,,
1074,48,290.03550973654063,15,4,1,1075,3,,3,1,1,2342.59,6090.75,8,12,3.0,4,1,,3,2.0,8,,7,6,2342.59,1975,28111.13,
1075,34,556.2566609977324,1,4,1,1076,2,,3,2,4,4492.84,11681.39,9,17,3.0,2,1,,3,2.0,2,,2,1,4492.84,1989,53914.11,
1076,38,556.2566609977324,16,3,1,1077,2,,3,2,2,4492.84,11681.39,2,12,3.0,2,0,8.0,5,4.0,3,,1,2,4492.84,1985,53914.11,
1077,35,556.2566609977324,10,4,1,1078,1,69.53208262471655,3,2,3,4492.84,11681.39,3,16,3.0,3,0,,4,3.0,5,,0,4,4492.84,1988,53914.11,
1078,23,290.03550973654063,10,3,1,1079,4,,4,1,3,2342.59,6090.75,2,16,3.0,4,1,4.0,2,3.0,2,,2,2,2342.59,2000,,
1079,36,556.2566609977324,6,4,1,1080,1,,4,2,1,,11681.39,3,13,3.0,4,1,9.0,3,3.0,3,,0,2,,1987,53914.11,
1080,34,556.2566609977324,-36,4,1,1081,36,69.53208262471655,2,2,3,,11681.39,1,14,3.0,2,1,8.0,3,2.0,8,,7,7,,1989,53914.11,
1081,22,290.03550973654063,26,2,1,1082,2,,2,1,3,2342.59,6090.75,1,14,,2,0,4.0,2,2.0,4,,1,3,2342.59,2001,,
1082,32,341.7142857142857,5,4,1,1083,2,42.71428571428572,4,1,4,2760.0,7176.0,3,17,3.0,4,2,6.0,3,3.0,3,,0,2,2760.0,1991,33120.0,
1083,31,556.2566609977324,2,4,1,1084,4,,3,2,1,4492.84,11681.39,7,13,3.0,4,0,,3,3.0,5,,0,3,4492.84,1992,,
1084,36,556.2566609977324,12,4,1,1085,3,,3,2,3,4492.84,11681.39,9,12,3.0,2,2,7.0,2,3.0,3,,1,1,4492.84,1987,53914.11,
1085,21,321.59523809523813,-19,1,1,1086,3,40.199404761904766,3,1,4,,6753.5,1,18,3.0,3,0,,2,,2,,2,2,,2002,31170.0,
1086,47,1973.9841269841268,26,4,1,1087,4,,3,5,3,15943.72,41453.67,3,11,3.0,3,1,27.0,2,3.0,5,,1,0,15943.72,1976,191324.62,
1087,39,556.2566609977324,4,3,1,1088,1,,3,2,3,4492.84,11681.39,0,13,3.0,4,0,,2,1.0,9,,3,8,4492.84,1984,53914.11,
1088,40,1032.4872861766066,16,3,1,1089,3,,3,3,4,8339.32,21682.23,6,15,,4,0,18.0,2,2.0,4,,3,3,8339.32,1983,100071.84,
1089,48,1568.4603174603176,4,5,1,1090,3,,2,4,4,,32937.67,2,25,4.0,2,1,,3,3.0,2,,2,2,,1975,152020.0,
1090,35,556.2566609977324,-10,2,1,1091,1,,1,2,4,,11681.39,6,14,3.0,4,2,,2,2.0,2,,2,2,,1988,53914.11,
1091,27,290.03550973654063,8,3,1,1092,2,,4,1,3,2342.59,6090.75,7,17,3.0,1,0,5.0,0,3.0,3,,0,2,2342.59,1996,28111.13,
1092,27,266.1904761904762,2,3,1,1093,4,,3,1,4,2150.0,5590.0,2,13,3.0,3,0,,0,2.0,4,,1,2,2150.0,1996,25800.0,
1093,40,223.47619047619048,7,3,1,1094,1,,3,1,1,1805.0,4693.0,3,14,3.0,2,0,10.0,3,1.0,4,,0,3,1805.0,1983,21660.0,
1094,29,556.2566609977324,10,3,1,1095,3,69.53208262471655,2,2,3,4492.84,11681.39,9,11,3.0,3,0,,2,3.0,5,,1,4,4492.84,1994,53914.11,
1095,36,1032.4872861766066,5,4,1,1096,2,,3,3,1,,21682.23,4,12,,3,2,9.0,6,3.0,3,,0,2,,1987,100071.84,
1096,49,1582.7713464696226,22,4,1,1097,1,,3,4,2,12783.92,33238.2,3,16,3.0,2,2,27.0,2,3.0,4,,1,2,12783.92,1974,153407.07,
1097,20,290.03550973654063,-13,3,1,1098,3,,3,1,3,2342.59,6090.75,1,19,3.0,1,0,2.0,3,3.0,2,,2,2,2342.59,2003,28111.13,
1098,36,451.28571428571433,1,4,1,1099,4,,2,2,3,3645.0,9477.0,0,15,3.0,3,0,4.0,6,3.0,3,,1,2,3645.0,1987,43740.0,
1099,33,567.9761904761905,2,4,1,1100,4,,3,2,4,4587.5,11927.5,1,14,3.0,3,2,6.0,5,3.0,6,,0,4,4587.5,1990,55050.0,
1100,49,266.91269841269843,16,3,1,1101,4,,3,1,1,2155.83,5605.17,4,16,3.0,2,1,17.0,2,2.0,2,,2,2,2155.83,1974,,
1101,47,1647.9047619047622,2,4,1,1102,2,,4,4,2,13310.0,34606.0,6,14,3.0,3,3,29.0,2,3.0,3,,1,2,13310.0,1976,159720.0,
1102,20,290.03550973654063,9,1,1,1103,4,,3,1,1,2342.59,6090.75,1,11,3.0,1,0,,3,3.0,2,,0,2,2342.59,2003,,
1103,36,556.2566609977324,26,4,1,1104,1,,3,2,3,,11681.39,6,14,3.0,2,2,10.0,2,2.0,3,,0,2,,1987,53914.11,
1104,44,290.03550973654063,1,3,1,1105,3,36.25443871706758,3,1,4,,6090.75,4,18,3.0,1,3,8.0,2,3.0,2,,2,2,,1979,28111.13,
1105,55,290.03550973654063,-12,3,1,1106,12,,2,1,2,2342.59,6090.75,5,12,,4,1,8.0,1,3.0,4,,1,2,2342.59,1968,28111.13,
1106,23,290.03550973654063,7,3,1,1107,3,36.25443871706758,3,1,4,2342.59,6090.75,1,21,4.0,2,1,3.0,2,3.0,3,,0,2,2342.59,2000,28111.13,
1107,26,237.8174603174603,17,4,1,1108,4,29.727182539682538,1,1,3,,4994.17,1,15,3.0,3,3,,3,4.0,3,,0,2,,1997,23050.0,
1108,32,354.1984126984127,10,3,1,1109,1,,3,1,3,2860.83,7438.17,6,13,3.0,1,1,,3,2.0,5,,1,3,2860.83,1991,,
1109,31,358.73809523809524,2,4,1,1110,2,,3,1,3,2897.5,7533.5,1,14,3.0,4,1,6.0,2,4.0,5,,0,3,2897.5,1992,34770.0,
1110,41,556.2566609977324,4,3,1,1111,3,,1,2,2,4492.84,11681.39,6,19,,2,1,,4,3.0,3,,1,2,4492.84,1982,,
1111,24,403.1031746031746,29,1,1,1112,2,50.38789682539682,3,1,1,3255.83,8465.17,1,13,3.0,2,3,6.0,2,4.0,6,,1,2,3255.83,1999,39070.0,
1112,36,556.2566609977324,13,5,1,1113,2,69.53208262471655,2,2,1,4492.84,11681.39,5,13,3.0,2,3,16.0,3,3.0,2,,2,2,4492.84,1987,53914.11,
1113,23,290.03550973654063,4,1,1,1114,3,,3,1,2,2342.59,6090.75,1,13,3.0,3,0,3.0,3,1.0,3,2.0,1,2,2342.59,2000,28111.13,
1114,24,290.03550973654063,-35,3,1,1115,35,,3,1,4,2342.59,6090.75,0,14,3.0,4,1,3.0,2,3.0,2,,2,1,2342.59,1999,28111.13,
1115,30,290.03550973654063,-42,3,1,1116,3,,2,1,4,2342.59,6090.75,6,11,3.0,3,1,,0,2.0,4,,1,2,2342.59,1993,,
1116,31,556.2566609977324,5,3,1,1117,1,,3,2,3,4492.84,11681.39,1,19,3.0,3,1,6.0,3,3.0,5,,0,2,4492.84,1992,,
1117,27,355.43650793650795,-48,3,1,1118,48,44.42956349206349,3,1,4,2870.83,7464.17,1,11,3.0,3,0,6.0,5,2.0,6,,1,4,2870.83,1996,34450.0,
1118,29,284.7619047619048,9,3,1,1119,2,35.595238095238095,1,1,2,2300.0,5980.0,1,13,3.0,3,0,2.0,3,3.0,2,,2,2,2300.0,1994,27600.0,
1119,29,649.3809523809524,1,3,1,1120,4,81.17261904761905,4,2,3,5245.0,13637.0,8,12,3.0,4,0,10.0,5,4.0,3,,0,2,5245.0,1994,62940.0,
1120,53,1582.7713464696226,-31,4,1,1121,1,,2,4,3,,33238.2,4,20,4.0,4,3,27.0,2,2.0,3,,0,2,,1970,153407.07,
1121,34,556.2566609977324,3,2,1,1122,4,,1,2,4,4492.84,11681.39,5,12,,1,0,,3,3.0,2,,2,2,4492.84,1989,,
1122,51,1353.2380952380954,3,3,1,1123,1,,3,3,3,10930.0,28418.0,2,11,3.0,4,0,,2,3.0,2,2.0,2,2,10930.0,1972,,
1123,37,556.2566609977324,9,2,1,1124,2,,2,2,2,4492.84,11681.39,1,14,3.0,1,2,,2,3.0,5,,0,3,4492.84,1986,53914.11,
1124,46,556.2566609977324,26,2,1,1125,2,,2,2,2,,11681.39,8,15,3.0,3,0,6.0,3,3.0,2,,2,2,,1977,53914.11,
1125,43,290.03550973654063,9,3,1,1126,1,,3,1,3,2342.59,6090.75,4,13,3.0,3,0,,2,2.0,3,,1,2,2342.59,1980,,
1126,41,556.2566609977324,-35,3,1,1127,35,,4,2,2,4492.84,11681.39,3,12,3.0,1,0,,3,1.0,3,,1,2,4492.84,1982,53914.11,
1127,31,1032.4872861766066,7,4,1,1128,1,,3,3,1,8339.32,21682.23,2,14,3.0,4,2,9.0,3,3.0,3,,2,2,8339.32,1992,100071.84,
1128,28,370.5,1,3,1,1129,3,,3,1,1,2992.5,7780.5,1,25,4.0,3,1,,3,3.0,3,,1,2,2992.5,1995,,
1129,38,557.6587301587302,2,4,1,1130,2,,1,2,4,4504.17,11710.83,2,20,4.0,1,2,20.0,4,2.0,4,,0,3,4504.17,1985,54050.0,
1130,58,1582.7713464696226,15,4,1,1131,1,197.8464183087028,3,4,3,12783.92,33238.2,2,14,3.0,2,0,23.0,3,3.0,2,,2,2,12783.92,1965,153407.07,
1131,29,290.03550973654063,13,3,1,1132,1,,2,1,1,2342.59,6090.75,4,15,3.0,4,3,,3,3.0,2,,2,0,2342.59,1994,28111.13,
1132,47,217.1825396825397,9,4,1,1133,2,,3,1,3,1754.17,4560.83,4,12,3.0,3,0,,2,3.0,2,,2,0,1754.17,1976,21050.0,
1133,28,290.03550973654063,1,2,1,1134,3,,3,1,4,,6090.75,1,15,3.0,2,1,3.0,2,3.0,3,,2,2,,1995,28111.13,
1134,32,556.2566609977324,2,4,1,1135,3,69.53208262471655,2,2,2,4492.84,11681.39,7,12,3.0,3,0,7.0,3,2.0,2,,2,2,4492.84,1991,53914.11,
1135,39,402.5873015873016,19,4,1,1136,4,,3,2,4,3251.67,8454.33,8,14,3.0,2,3,7.0,2,3.0,2,,2,2,3251.67,1984,39020.0,
1136,55,274.6507936507937,2,4,1,1137,2,,2,1,4,2218.33,5767.67,8,20,4.0,2,1,,2,4.0,5,,0,4,2218.33,1968,,
1137,29,212.7460317460317,7,3,1,1138,4,,3,1,1,,4467.67,3,14,3.0,2,0,,2,3.0,3,,1,2,,1994,20620.0,
1138,35,556.2566609977324,-16,2,1,1139,16,69.53208262471655,2,2,2,,11681.39,0,11,3.0,4,0,4.0,2,3.0,3,,0,2,,1988,53914.11,
1139,34,290.03550973654063,16,4,1,1140,4,,1,1,1,,6090.75,1,23,4.0,2,1,,2,3.0,5,,3,0,,1989,28111.13,
1140,56,266.91269841269843,24,2,1,1141,1,,3,1,4,2155.83,5605.17,1,16,3.0,4,0,5.0,3,3.0,4,,1,0,2155.83,1967,25870.0,
1141,36,568.1825396825396,17,2,1,1142,3,71.02281746031746,2,2,2,4589.17,11931.83,2,16,3.0,3,2,,1,1.0,4,,1,3,4589.17,1987,55070.0,
1142,31,556.2566609977324,10,2,1,1143,3,,3,2,4,4492.84,11681.39,2,11,3.0,4,1,,2,3.0,5,,1,4,4492.84,1992,53914.11,
1143,34,836.0238095238095,3,1,1,1144,4,104.5029761904762,2,2,4,6752.5,17556.5,3,12,3.0,3,0,9.0,3,2.0,4,,0,1,6752.5,1989,81030.0,
1144,31,410.4285714285714,4,3,1,1145,1,51.30357142857143,4,1,3,3315.0,8619.0,8,12,3.0,2,1,4.0,0,2.0,2,,2,2,3315.0,1992,39780.0,
1145,45,557.0396825396825,1,4,1,1146,2,,3,2,3,4499.17,11697.83,4,12,3.0,3,0,12.0,3,3.0,4,,0,3,4499.17,1978,53990.0,
1146,39,556.2566609977324,21,4,1,1147,1,,1,2,3,4492.84,11681.39,6,19,,3,1,10.0,1,3.0,3,,1,2,4492.84,1984,53914.11,
1147,38,290.03550973654063,9,2,1,1148,2,,3,1,4,2342.59,6090.75,2,19,3.0,4,2,,0,4.0,5,,0,3,2342.59,1985,28111.13,
1148,31,290.03550973654063,3,2,1,1149,3,,3,1,1,2342.59,6090.75,1,13,,4,1,4.0,3,,4,,2,3,2342.59,1992,28111.13,
1149,53,1077.968253968254,24,4,1,1150,1,,3,3,1,8706.67,22637.33,6,13,3.0,2,0,15.0,2,2.0,2,,2,2,8706.67,1970,,
1150,38,290.03550973654063,1,4,1,1151,4,,3,1,2,2342.59,6090.75,0,11,3.0,2,1,,2,3.0,6,,1,2,2342.59,1985,28111.13,
1151,54,458.0952380952381,10,3,1,1152,3,,3,2,1,3700.0,9620.0,6,19,,4,0,9.0,3,3.0,5,,1,4,3700.0,1969,44400.0,
1152,23,290.03550973654063,12,2,1,1153,4,36.25443871706758,3,1,4,2342.59,6090.75,1,13,3.0,3,0,,6,4.0,5,,1,4,2342.59,2000,28111.13,
1153,25,290.03550973654063,2,1,1,1154,4,36.25443871706758,3,1,3,2342.59,6090.75,6,19,3.0,3,1,,2,2.0,2,,0,2,2342.59,1998,28111.13,
1154,31,290.03550973654063,2,2,1,1155,1,,3,1,3,2342.59,6090.75,0,19,3.0,3,1,,1,3.0,2,,1,2,2342.59,1992,28111.13,
1155,35,274.44444444444446,11,4,1,1156,4,34.30555555555556,3,1,3,2216.67,5763.33,7,11,3.0,3,1,,3,3.0,2,,2,2,2216.67,1988,26600.0,
1156,22,348.2142857142857,1,2,1,1157,4,,3,1,3,2812.5,7312.5,0,12,,4,0,,2,4.0,3,,1,2,2812.5,2001,33750.0,
1157,32,290.03550973654063,29,4,1,1158,3,,2,1,2,2342.59,6090.75,1,13,3.0,3,0,6.0,3,3.0,6,,4,1,2342.59,1991,28111.13,
1158,32,234.10317460317464,-36,4,1,1159,2,,2,1,2,1890.83,4916.17,0,14,3.0,2,1,,2,3.0,2,,2,2,1890.83,1991,22690.0,
1159,21,290.03550973654063,5,1,1,1160,3,,3,1,1,2342.59,6090.75,1,11,3.0,4,0,,6,3.0,2,,1,2,2342.59,2002,28111.13,
1160,36,556.2566609977324,-13,2,1,1161,13,69.53208262471655,3,2,2,,11681.39,7,13,3.0,2,3,18.0,3,3.0,4,,0,2,,1987,53914.11,
1161,29,493.8968253968254,-38,4,1,1162,38,,3,1,4,,10371.83,9,14,3.0,2,3,4.0,3,4.0,2,,2,2,,1994,47870.0,
1162,32,290.03550973654063,2,3,1,1163,4,36.25443871706758,3,1,1,,6090.75,1,14,3.0,4,0,,4,3.0,4,,1,2,,1991,28111.13,
1163,40,289.8174603174603,2,4,1,1164,3,36.22718253968254,2,1,3,2340.83,6086.17,2,14,3.0,4,0,8.0,2,3.0,2,,2,2,2340.83,1983,28090.0,
1164,35,556.2566609977324,18,4,1,1165,3,,3,2,3,4492.84,11681.39,1,14,3.0,4,2,,2,4.0,10,,0,2,4492.84,1988,53914.11,
1165,50,1119.857142857143,-40,3,1,1166,4,,2,3,1,9045.0,23517.0,4,13,3.0,2,1,20.0,3,3.0,3,,2,0,9045.0,1973,,
1166,26,290.03550973654063,5,3,1,1167,4,,2,1,3,2342.59,6090.75,0,18,3.0,4,0,,2,3.0,4,,0,0,2342.59,1997,28111.13,
1167,36,265.2619047619048,23,2,1,1168,3,33.157738095238095,4,2,4,2142.5,5570.5,4,17,3.0,3,1,17.0,3,3.0,5,,0,3,2142.5,1987,25710.0,
1168,27,633.6984126984128,4,3,1,1169,2,,4,2,2,,13307.67,1,20,4.0,2,1,6.0,0,3.0,6,,0,3,,1996,61420.0,
1169,33,257.5238095238095,2,3,1,1170,3,,3,1,4,,5408.0,4,11,3.0,4,0,7.0,3,3.0,1,1.0,0,0,,1990,24960.0,
1170,36,352.75396825396825,5,4,1,1171,2,,2,1,1,2849.17,7407.83,9,14,3.0,4,1,,3,4.0,1,,0,0,2849.17,1987,34190.0,
